Quinone, tert-butylhydro||1/2/2019|0|Solid (g)|1948-33-0|C 112 B|J1|Sigma Aldrich|112941-100G
Acetonitrile||1/2/2018|0|Solid (g)|75-05-8|C 112 B|J1|VWR|BDH1103-4LP
Acetonitrile 99.5+%||12/12/2018|0|Solid (g)|75-05-8|C 112 B|J1|Sigma Aldrich|360457-1L
Anhydride, Acetic||12/12/2018|0|Solid (g)|108-24-7|C 112 B|J1|EMD|AX0080-6
Anhydride, Acetic||12/12/2018|0|Solid (g)|108-24-7|C 112 B|J1|Sigma Aldrich|320102-500ML
Anhydride, Maleic||12/12/2018|0|Solid (g)||C 112 B|J2||
Pepsin from porcine mucosa||12/12/2018|0|Solid (g)|9001-75-6|C 112 B|J2|Sigma Aldrich|P7000-25G
Lycopodium||12/12/2018|0|Solid (g)|8023-70-9|C 112 B|J2|Flinn|L0033
Ferrocene||12/18/2018|0|Solid (g)|102-54-5|C 112 B|J2|Alfa Aesar|87202
Ferrocene, acetyl||12/18/2018|0|Solid (g)|1271-56-2|C 112 B|J2|Sigma Aldrich|106860-25G
Magnesium bromide, isopropyl||3/15/2019|0|Solid (g)|920-39-8|C 112 B|J2|Alfa Aesar|H54840
Phosphonium Bromide, tributylhexadecyl||12/18/2018|0|Solid (g)|14937-45-2|C 112 B|J2|TCI|H1047
Phosphine, triphenyl||3/15/2019|0|Solid (g)|603-35-0|C 112 B|J2|Sigma Aldrich|T84409-25G
Phosphorane, (carbethoxymethylene)-triphenyl||12/18/2018|0|Solid (g)|1099-45-2|C 112 B|J2|Sigma Aldrich|C5106-25G
Phenanthrene||8/23/2018|0|Solid (g)|85-01-8|C 112 B|J2|Alfa Aesar|L01921
Dextromethorphan Hydrobromide||1/2/2019|0|Solid (g)|6700-34-1|C 112 B|J2|Sigma Aldrich|D9684-5G
Sulfonate, Silver trifluoromethane-||12/18/2018|0|Solid (g)|2923-28-6|C 112 B|J2|Alfa Aesar|88722
Orthosilicate, tetraethyl||3/15/2019|0|Solid (g)|78-10-4|C 112 B|J2|Sigma Aldrich|131903-500ML
Sulfoxide, dimethyl||12/18/2018|0|Solid (g)|2206-27-1|C 112 B|J2|CIL|DLM-10-10X1
Sulfoxide, dimethyl||3/15/2019|0|Solid (g)|67-68-5|C 112 B|J2|Alfa Aesar|36480
Sulfoxide, dimethyl D6||3/15/2019|0|Solid (g)|2206-27-1|C 112 B|J2|CIL|DLM-10-25
Sulfoxide, methyl D6||3/15/2019|0|Solid (g)|2206-27-1|C 112 B|J2|Sigma Aldrich|41,791-2
Acetate, sodium solution 0.12M||1/10/2019|0|Solid (g)||C 112 A|D20||
Acetate, sodium solution 0.3M||1/10/2019|0|Solid (g)||C 112 A|D20||
Acetate, sodium solution 1M||1/10/2019|0|Solid (g)||C 112 A|D20||
Benzoate, sodium solution||1/10/2019|0|Solid (g)||C 112 A|D20||
Citrate, sodium solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D20||
Sulfate, ammonium iron (III) saturated in 1M nitric acid||1/10/2019|0|Solid (g)||C 112 A|D20||
Sulfate, copper solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D20||
Sulfate, copper solution 0.5M||1/10/2019|0|Solid (g)||C 112 A|D20||
Sulfate, copper pentahydrate (benedict's solution)||1/10/2019|0|Solid (g)|7758-99-8|C 112 A|D20|Ricca chemical|935-32
Sulfate, sodium solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D20||
Sulfate, ferrous ammonium solution||1/10/2019|0|Solid (g)||C 112 A|D20||
Thiosulfate, sodium solution 0.2M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, ammonium solution 1.5M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, iron (III) solution 0.2M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, lead (II) solution, 0.15M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, Lead (II) solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, lead (II) solution 0.5M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, silver solution 0.2M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, silver solution 0.25M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, silver solution 0.5M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrate, silver solution 1M||1/10/2019|0|Solid (g)||C 112 A|D21||
Nitrite, sodium solution 0.6%||1/10/2019|0|Solid (g)||C 112 A|D21||
Ferrocyanate, potassium solution||1/10/2019|0|Solid (g)||C 112 A|D21||
Cyanate, potassium solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D22||
Isothiocyanate, cobalt||1/10/2019|0|Solid (g)||C 112 A|D22||
Molybdate reagant||1/10/2019|0|Solid (g)||C 112 A|D22|Ricca chemical|5190-32
Chloride, ammonium solution saturated||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, cobalt solution 0.1M||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, cobalt solution wv. cal.||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, iron (III) solution 0.02M||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, iron (III) solution 1%||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, iron (III) solution 2M||1/10/2019|0|Solid (g)||C 112 A|D22||
Chloride, sodium 8*10^-3M||1/14/2019|0|Solid (g)||C 112 A|D22||
Chloride, sodium 0.5M||1/14/2019|0|Solid (g)||C 112 A|D22||
Chloride, sodium saturated||1/14/2019|0|Solid (g)||C 112 A|D22-D23||
Chloride, sodium unknowns A &C||1/14/2019|0|Solid (g)||C 112 A|D23||
Chloride, zinc 75%||1/14/2019|0|Solid (g)||C 112 A|D23||
Iodide, potassium 0.2M||1/14/2019|0|Solid (g)||C 112 A|D23||
Iodide, potassium 0.5M||1/14/2019|0|Solid (g)||C 112 A|D23||
Iodide, potassium 0.6M||1/14/2019|0|Solid (g)||C 112 A|D23||
Deuterium oxide||3/15/2019|0|Solid (g)|7789-20-0|C 112 A|D23||
Carbonate, sodium 2%||1/14/2019|0|Solid (g)||C 112 A|D12||
Carbonate, sodium 10%||1/14/2019|0|Solid (g)||C 112 A|D12||
Carbonate, sodium saturated||1/16/2019|0|Solid (g)||C 112 A|D12||
Carbonate, sodium super saturated||1/16/2019|0|Solid (g)||C 112 A|D12||
Bicarbonate, sodium 0.5M||1/16/2019|0|Solid (g)||C 112 A|D12||
Bicarbonate, sodium 5%||1/16/2019|0|Solid (g)||C 112 A|D12||
Bicarbonate, sodium 5%||1/16/2019|0|Solid (g)||C 112 A|D12||
Bicarbonate, sodium saturated||1/16/2019|0|Solid (g)||C 112 A|D12||
Hydroxide, aluminum suspension||1/16/2019|0|Solid (g)||C 112 A|D12|LaMotte Chemical|
Hydroxide, ammonium 0.1M||1/16/2019|0|Solid (g)||C 112 A|D12||
Hydroxide, ammonium 0.6M||1/16/2019|0|Solid (g)||C 112 A|D12||
Hydroxide, ammonium 1M||1/16/2019|0|Solid (g)||C 112 A|D12||
Hydroxide, ammonium 3M||1/16/2019|0|Solid (g)||C 112 A|D12||
Hydroxide, ammonium 6M||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, ammonium 28%||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, ammonium concentrated||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 0.2M||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 1M||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 1M||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 2M||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 5%||1/16/2019|0|Solid (g)||C 112 A|D13||
Hydroxide, sodium 3M||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 4M||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 10%||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 6M||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 10M||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 10M||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, sodium 20%||1/16/2019|0|Solid (g)||C 112 A|D14||
Hydroxide, potassium 8M||1/16/2019|0|Solid (g)||C 112 A|D14||
Ammonia buffer||1/16/2019|0|Solid (g)||C 112 A|D15||
Ammonium hydroxide buffer||1/16/2019|0|Solid (g)||C 112 A|D15||
Hydroxide, ammonium concentrated||1/16/2019|0|Solid (g)|1336-21-6|C 112 A|D16|VWR|BDH3016-2.5LG
Acetic acid 0.1M||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 1M||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 1.2M||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 15%||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 30%||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 6M||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid 50%||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid unknown conc.||1/16/2019|0|Solid (g)||C 112 A|D4||
Acetic acid, glacial||1/16/2019|0|Solid (g)||C 112 A|D5||
Acetic acid, glacial||1/16/2019|0|Solid (g)||C 112 A|D5||
Acetic acid, glacial||1/16/2019|0|Solid (g)||C 112 A|D5||
Acetic acid, glacial||1/16/2019|0|Solid (g)||C 112 A|D5||
Citric acid 1M||1/16/2019|0|Solid (g)||C 112 A|D5||
Phosphoric acid 85%||1/16/2019|0|Solid (g)||C 112 A|D5||
Acetic acid, concentrated||1/16/2019|0|Solid (g)|64-19-7|C 112 A|D8|Pharmco-aaper|281000ACS
Acetic acid, concentrated||1/16/2019|0|Solid (g)||C 112 A|D8||
Phosphoric acid, concentrated||1/16/2019|0|Solid (g)|7664-38-2|C 112 A|D8|J.T. Baker|C587T20
Phosporic acid, concentrated||1/16/2019|0|Solid (g)|7664-38-2|C 112 A|D8|Fisher scientific|A242-212
Hydrochloric acid 0.1M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid ~0.15M (stomach acid)||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 0.5M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 1M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 1M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 1M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 1.5M||1/16/2019|0|Solid (g)||C 112 A|E4||
Hydrochloric acid 5%||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 2M||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 3M||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 3M||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 10%||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 5M||1/16/2019|0|Solid (g)||C 112 A|E5||
Hydrochloric acid 6M||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrochloric acid 6M||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrochloric acid 6M||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrochloric acid 7.5M||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrochloric acid concentrated||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrochloric acid concentrated||1/16/2019|0|Solid (g)||C 112 A|E6||
Hydrobromic acid 48%||1/16/2019|0|Solid (g)|10035-10-6|C 112 A|E7|Alfa Aesar|36694
Hydrobromic acid 48%||1/16/2019|0|Solid (g)|10035-10-6|C 112 A|E7|BDH|BDH4572-500ML
Hydrochloric acid concentrated||1/16/2019|0|Solid (g)|7647-01-0|C 112 A|E7|Sigma aldrich|320331-2.5L
Hydrochloric acid concentrated||1/16/2019|0|Solid (g)|7647-01-0|C 112 A|E7|EMD|HX0603-3
Hydrochloric acid concentrated||1/16/2019|0|Solid (g)|7647-01-0|C 112 A|E7|VWR|BDH3028-2.5LG
Sulfuric acid 0.1M||1/17/2019|0|Solid (g)||C 112 A|E12||
Sulfuric acid 0.5M||1/17/2019|0|Solid (g)||C 112 A|E12||
Sulfuric acid 1M||1/17/2019|0|Solid (g)||C 112 A|E12||
Sulfuric acid 6M||1/17/2019|0|Solid (g)||C 112 A|E13||
Sulfuric acid 6M||1/17/2019|0|Solid (g)||C 112 A|E13||
Sulfuric acid 6M||1/17/2019|0|Solid (g)||C 112 A|E13||
Sulfuric acid 60%||1/17/2019|0|Solid (g)||C 112 A|E13||
Sulfuric acid concentrated||1/17/2019|0|Solid (g)||C 112 A|E14||
Sulfuric acid, deuterated||1/17/2019|0|Solid (g)|13813-19-9|C 112 A|E14||
Sulfuric acid concentrated||1/17/2019|0|Solid (g)|7664-93-9|C 112 A|E14|EMD|SX1244-5
Sulfurous acid 6%||1/17/2019|0|Solid (g)|7782-99-2|C 112 A|E14|GFS chemicals|1109
Nitric acid 0.1M||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid 0.2M||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid 0.3M||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid 5%||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid 1M||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid wash||1/17/2019|0|Solid (g)||C 112 A|K2||
Nitric acid 6M||1/17/2019|0|Solid (g)||C 112 A|K3||
Nitric acid 50%||1/17/2019|0|Solid (g)||C 112 A|K3||
Nitric acid 10M||1/17/2019|0|Solid (g)||C 112 A|K3||
Nitric acid concentrated||1/17/2019|0|Solid (g)||C 112 A|K3||
Nitric acid concentrated||1/17/2019|0|Solid (g)|7697-37-2|C 112 A|K3|VWR|87003-259
Nitric acid concentrated||1/17/2019|0|Solid (g)|7697-37-2|C 112 A|K3|VWR|BDH3046-2.5L
Nitric acid concentrated||1/17/2019|0|Solid (g)|7697-37-2|C 112 A|K3|VWR|BDH3046-2.5LPC
Alizarin Yellow||12/12/2016|0|Solid (g)|2243-76-7|C 112 A|T1|Kodak|108 5695
Basic Fuchsin||12/12/2016|0|Solid (g)|569-61-9|C 112 A|T1|Sigma-Aldrich|85,734-3
Bromocresol Green||12/12/2016|0|Solid (g)|76-60-8|C 112 A|T1|Acros|40293-0100
Bromocresol Green||12/12/2016|0|Solid (g)|76-60-8|C 112 A|T1|Alfa Aesar|A17090
Bromocresol Purple||12/12/2016|0|Solid (g)|115-40-2|C 112 A|T1|Fisher|B-393
Bromophenol Blue||12/12/2016|0|Solid (g)|115-39-9|C 112 A|T1|EMD|BX1410-7
Bromothymol Blue||1/18/2019|0|Solid (g)|76-59-5|C 112 A|T1|LaMotte|2410-c
Bromothymol Blue||12/12/2016|0|Solid (g)|76-59-5|C 112 A|T1|Matheson, Coleman, & Ball|71463
Calcon||12/12/2016|0|Solid (g)|2538-85-4|C 112 A|T1|Sigma-Aldrich|H1878-50G
Carboxylic acid, calcon||1/18/2019|0|Solid (g)|3737-95-9|C 112 A|T1|Honeywell Fluka|21260-10G
Carboxylic acid, calcon||10/12/2018|0|Solid (g)|3737-95-9|C 112 A|T1|Alfa Aesar|B23459
Calmagite||1/18/2019|0|Solid (g)|3147-14-6|C 112 A|T1|Sigma-Aldrich|C-3259
Calmagite||12/12/2016|0|Solid (g)|3147-14-6|C 112 A|T1|Sigma-Aldrich|C20-4
Congo Red||12/12/2016|0|Solid (g)|573-58-0|C 112 A|T1|Fisher|A-795
Coomassie Brilliant Blue G||12/12/2016|0|Solid (g)|6104-58-1|C 112 A|T1|Sigma-Aldrich|B-0770
Coomassie Brilliant Blue R-250||12/12/2016|0|Solid (g)|6104-59-2|C 112 A|T1|Bio-Rad|161-0400
Crystal Violet||12/12/2016|0|Solid (g)|548-62-9|C 112 A|T1|EMD|CX2096-3
Erichrome Black T||1/18/2019|0|Solid (g)|1787-61-7|C 112 A|T1|Sigma-Aldrich|E-2377
Erichrome Black T||12/12/2016|0|Solid (g)|1787-61-7|C 112 A|T1|Fisher|E-512
fluorescein, 2,7-dichloro||12/12/2016|0|Solid (g)|76-54-0|C 112 A|T1|Fisher|0-2256
Hydroxy Napthol Blue||12/12/2016|0|Solid (g)|165660-27-5|C 112 A|T1|Sigma-Aldrich|219916-100G
Indigo Carmine||12/12/2016|0|Solid (g)|860-22-0|C 112 A|T1|Sigma-Aldrich|13,116-4
Methyl Red||1/18/2019|0|Solid (g)|493-52-7|C 112 A|T1|Fisher|M-296
Methyl Orange, sodium salt||1/18/2019|0|Solid (g)|547-58-0|C 112 A|T1|J.T. Baker|Q857-3
Methylene blue||1/18/2019|0|Solid (g)|7220-79-3|C 112 A|T1|Sigma-Aldrich|86,124-3
Murexide||1/18/2019|0|Solid (g)|3051-09-0|C 112 A|T1|Sigma-Aldrich|222461-5G
Phenolphthalein||1/18/2019|0|Solid (g)|77-09-8|C 112 A|T1|Fisher|P-79
Phenolphthalein||1/18/2019|0|Solid (g)||C 112 A|T1||
Phenolphthalein 0.1%||1/18/2019|0|Solid (g)||C 112 A|T1||
Phenol red||1/18/2019|0|Solid (g)|143-74-8|C 112 A|T1|Lamotte|2411-c
Thiazole yellow G||1/18/2019|0|Solid (g)|1829-00-1|C 112 A|T1|Fluka|88390-5G
Thymol blue||1/18/2019|0|Solid (g)|76-61-9|C 112 A|T1|Fisher|T-416
Thymolphthalein||1/18/2019|0|Solid (g)|125-20-2|C 112 A|T1|Matheson, coleman & bill|NB-1337
Tiron||1/18/2019|0|Solid (g)|270573-71-2|C 112 A|T1|Fluka|89460-10G
Universal indicator||1/18/2019|0|Solid (g)||C 112 A|T1|EM science|9175-2
Universal indicator||1/18/2019|0|Solid (g)||C 112 A|T1|Ward's science|470302-988
Xylenol orange, tertasodium salt||1/18/2019|0|Solid (g)|3618-43-7|C 112 A|T1|Sigma-aldrich|398187-5G
Basic Yellow||1/18/2019|0|Solid (g)||C 112 A|T2||
Bromocresol Green||1/18/2019|0|Solid (g)||C 112 A|T2||
Bromocresol green 5.56*10^-4M||1/18/2019|0|Solid (g)||C 112 A|T2||
Bromophenol Blue||1/18/2019|0|Solid (g)||C 112 A|T2||
Bromothymol Blue||1/18/2019|0|Solid (g)||C 112 A|T2||
Carboxylic acid, calcon||1/18/2019|0|Solid (g)||C 112 A|T2||
Calmagite||1/18/2019|0|Solid (g)||C 112 A|T2||
Crystal violet 7.5*10^-4||1/18/2019|0|Solid (g)||C 112 A|T2||
Erichrome Black T||1/18/2019|0|Solid (g)||C 112 A|T2||
fluorescein, 2,7-dichloro||1/18/2019|0|Solid (g)||C 112 A|T2||
fluorescein, 2,7-dichloro 0.5% in ethanol||1/18/2019|0|Solid (g)||C 112 A|T2||
methyl orange||1/18/2019|0|Solid (g)||C 112 A|T2||
Methylene blue||1/18/2019|0|Solid (g)||C 112 A|T2||
Murexide||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenolphthalein||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenolphthalein||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenolphthalein||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenolphthalein in ethanol||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenolphthalein 2g in 20g KOHin ddh2o||1/18/2019|0|Solid (g)||C 112 A|T2||
Phenol red||1/18/2019|0|Solid (g)||C 112 A|T2||
Xylenol orange||1/18/2019|0|Solid (g)||C 112 A|T2||
Anisaldehyde, p-||5/10/2029|0|Solid (g)|0123-11-5|C 112|Fridge|TCI|A1674
Methanol, D4-||5/10/2019|0|Solid (g)|811-98-3|C 112|Fridge|CIL|DLM-24-10
Menthol, (1S,2S,5R)-(+)-Neo||5/10/2019|0|Solid (g)|2216-52-6|C 112|Fridge|Sigma Aldrich|235180-5G
Naphthol, a-||5/10/2019|0|Solid (g)|90-15-3|C 112|Fridge|Chem-Impex|844
3-Methyl-2-cyclopenten-1-on 97%||2/15/2018|0|Solid (g)|2758-18-1|C 112 A|Freezer|Aldrich|14,577-7
8-Hydroxyguanine||2/15/2018|0|Solid (g)||C 112 A|Freezer|Enzo|
Amphetamine||2/15/2018|0|Solid (g)||C 112 A|Freezer|Cerilliant|A-007-1ML
Azinphos-mehyl||2/15/2018|0|Solid (g)|86-50-0|C 112 A|Freezer|Sigma- Aldrich|45333
Barbiturate-mix-5||2/15/2018|0|Solid (g)||C 112 A|Freezer|Cerilliant|
Benzoylecgonine||2/15/2018|0|Solid (g)||C 112 A|Freezer|Cerilliant|
Bis (1,5-cyclooctadiene) nickel (0)||2/15/2018|0|Solid (g)|1295-35-8|C 112 A|Freezer|Aldrich|244988-2G
Charcoal||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Denatured Calf Thymus DNA||2/15/2018|0|Solid (g)||C 112 A|Freezer|Alfa Aesar|J62977-F+
Dess-Martin periodinane. 97%||2/15/2018|0|Solid (g)|87413-09-0|C 112 A|Freezer|Aldrich|27462-5G
Glucose Oxidase, Type II-S: from Aspergilus niger||2/15/2018|0|Solid (g)|9001-37-0|C 112 A|Freezer|Aldrich|G6641-10KU
Gramine||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Green Slug||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Hot Start Quick Load 2X Master Mix with Standard Buffer||2/15/2018|0|Solid (g)||C 112 A|Freezer|New England Biolabs|
Human DNA Male||2/15/2018|0|Solid (g)||C 112 A|Freezer|TaqMan|
Isoprene, 99+%||2/15/2018|0|Solid (g)||C 112 A|Freezer|Aldrich|I-1,955-1
Linoleic Acid||2/15/2018|0|Solid (g)||C 112 A|Freezer||
LK-1-81 Crude||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Long Life Zymolyase||2/15/2018|0|Solid (g)||C 112 A|Freezer|BioSciences|786-036
Methyl Heptadecanoate||2/15/2018|0|Solid (g)||C 112 A|Freezer|Restek|35050
Methyl iodine gramine||2/15/2018|0|Solid (g)||C 112 A|Freezer||
microcentrifuge rack||2/15/2018|0|Solid (g)||C 112 A|Freezer||
microcentrifuge racks w/ samples||2/15/2018|0|Solid (g)||C 112 A|Freezer||
n-Butyllithium 1.6M||2/15/2018|0|Solid (g)|109-72-8|C 112 A|Freezer|Acros Organics|
Nonylmagnesium Bromide, 1.0M solution in diethyl ether||2/15/2018|0|Solid (g)||C 112 A|Freezer|Aldrich|550663-100ML
Purple Gel Loading Dye||2/15/2018|0|Solid (g)||C 112 A|Freezer|New England Biolabs|
Retinol, synthetic||2/15/2018|0|Solid (g)||C 112 A|Freezer|Sigma|R7632-100MG
SYBR Select Master Mix||2/15/2018|0|Solid (g)||C 112 A|Freezer|Applied biosystems|
TFA||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Toeskey Fractions||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Toesky Fractions||2/15/2018|0|Solid (g)||C 112 A|Freezer||
Triethylsilane||2/15/2018|0|Solid (g)||C 112 A|Freezer||
(S)-(+)-Carvone||11/17/2017|0|Solid (g)|2244-16-8|C 112 B|H1|Sigma-Aldrich|435759-5ML
1, 4-Cyclohexanedione Monoethylene Acetal||11/17/2017|0|Solid (g)|4746-97-8|C 112 B|H1|Sigma-Aldrich|274879-5G
1, 8-Diazafluoren-9-One (DFO)||11/27/2017|0|Solid (g)||C 112 B|H1|Sirchie|
2-Butanone, 99%||11/17/2017|0|Solid (g)|78-93-3|C 112 B|H1|Alfa Aesar|L13185
3-Dimethylaminopropiophenone Hydrochloride, 99%||11/17/2017|0|Solid (g)|879-72-1|C 112 B|H1|Alfa Aesar|L01179
4-Methyl-2-pentanone, 98.5%||11/27/2017|0|Solid (g)|0108-10-01|C 112 B|H1|Sigma-Aldrich|360511-1L
4-Methyl-2-pentanone, 99.5+%||11/27/2017|0|Solid (g)|0108-10-01|C 112 B|H1|Sigma-Aldrich|29,326-1
4-Methyl-2-pentanone, 99%||11/17/2017|0|Solid (g)|0108-10-1|C 112 B|H1|Sigma-Aldrich|360511-1L
4'-Isobutylacetophenone, 97%||11/17/2017|0|Solid (g)|38861-78-8|C 112 B|H1|Alfa Aesar|A10624
4'-Methoxyaceto-phenone, 99%||11/17/2017|0|Solid (g)|0100-06-01|C 112 B|H1|Sigma-Aldrich|117374-100G
Aceto-Phenone||11/17/2017|0|Solid (g)||C 112 B|H1|Mallinckrodt|2451
Acetone||11/17/2017|0|Solid (g)|67-64-1|C 112 B|H1|VWR|BHD1101-4LP
Acetone||11/17/2017|0|Solid (g)|67-64-1|C 112 B|H1||
Acetylferrocene||11/17/2017|0|Solid (g)|1271-56-2|C 112 B|H1|Sigma-Aldrich|106860-25G
Benzophene, 99%||11/17/2017|0|Solid (g)|119-61-9|C 112 B|H1|Alfa Aesar|A10739
Chromatography Expt.||11/17/2017|0|Solid (g)|486-25-9|C 112 B|H1|Alfa Aesar|A12910
Cyclohexanone||11/17/2017|0|Solid (g)|108-94-1|C 112 B|H1|Mallinckrodt|4872-04
Cyclohexanone, 4-methyl||3/15/2019|0|Solid (g)|589-92-4|C 112 B|H1|Sigma-Aldrich|173614-25ML
Dimedone||11/17/2017|0|Solid (g)|126-81-8|C 112 B|H1|Alfa Aesar|A10140
Hydroquinone, 99%||11/17/2017|0|Solid (g)|123-31-9|C 112 B|H1|BTC|135130-250G
Menthone||11/27/2017|0|Solid (g)|14073-97-3|C 112 B|H1||
Methyl Ethyl Ketone (2-Butanone)||11/17/2017|0|Solid (g)|78-93-3|C 112 B|H1||
Ninhrdrin||11/27/2017|0|Solid (g)|485-47-2|C 112 B|H1|Sigma-Aldrich|151173-100G
Ninhrdrin, Aerosol Spray||11/27/2017|0|Solid (g)||C 112 B|H1|Sirchie|
Recrystallized Dimedone||11/17/2017|0|Solid (g)||C 112 B|H1||
tert-Butylhydroquinone||11/17/2017|0|Solid (g)|1948-33-0|C 112 B|H1|Sigma-Aldrich|112941-100G
1-Bromobutane||11/27/2017|0|Solid (g)||C 112 B|H2||
2-Octanone||11/27/2017|0|Solid (g)|111-13-7|C 112 B|H2|TCI|O0038
3-Pentanone||11/27/2017|0|Solid (g)|99-22-0|C 112 B|H2||
3-Pentanone, 99%||11/27/2017|0|Solid (g)|96-22-0|C 112 B|H2|Alfa Aesar|A15297
3-Penten-2-one, 70%||11/27/2017|0|Solid (g)|625-33-2|C 112 B|H2|Sigma-Aldrich|145017-1G
3'-Nitroacetophenone, 98%||11/27/2017|0|Solid (g)|121-89-1|C 112 B|H2|Alfa Aesar|A12155
3'-Nitroacetophenone, 98+%||11/27/2017|0|Solid (g)|121-89-1|C 112 B|H2|Alfa Aesar|A12155
Allyl Bromide, 99%, stab. with 300-1000ppm Propylene Oxide||3/15/2019|0|Solid (g)|106-95-6|C 112 B|H2|Alfa Aesar|A11766
Bromobenzene, 99%||11/27/2017|0|Solid (g)|108-86-1|C 112 B|H2|Sigma-Aldrich|B57702-2L
Bromobenzene, 99%, pure||11/27/2017|0|Solid (g)|108-86-1|C 112 B|H2|Acros|106680010
Bromoform||11/27/2017|0|Solid (g)||C 112 B|H2|Sigma-Aldrich|132942-250G
Bromoform, 97%, stabilized||11/27/2017|0|Solid (g)|75-25-2|C 112 B|H2|Beantown Chemicals|217730-1KG
Chloroform, anhydrous, 99%||11/27/2017|0|Solid (g)|67-66-3|C 112 B|H2|Sigma-Aldrich|288306-1L
Dibromochloromethane||11/27/2017|0|Solid (g)|124-28-1|C 112 B|H2|Sigma-Aldrich|206326-5G
Dichloromethane||11/27/2017|0|Solid (g)||C 112 B|H2||
